date,daily_revenue,avg_transaction,num_transactions,total_quantity,avg_quantity,unique_customers,revenue_ma7,revenue_ma30
2021-10-11,326056.22000000003,2810.829482758621,116,339,2.8487394957983194,119,318059.32285714283,307074.5123333334
2021-10-12,285036.2,2209.5829457364343,129,348,2.697674418604651,129,310300.4042857143,305759.285
2021-10-13,334558.61,2613.739140625,128,423,3.253846153846154,130,292280.8171428571,306008.209
2021-10-14,318775.92,2701.490847457627,118,353,2.869918699186992,123,299917.2457142857,304971.2246666666
2021-10-15,361793.62,2565.9121985815605,141,410,2.9078014184397163,141,303083.21142857143,309104.44066666666
2021-10-16,303458.86,2298.9307575757575,132,438,3.293233082706767,133,311666.64285714284,308050.57099999994
2021-10-17,312291.01,2891.583425925926,108,333,3.055045871559633,109,320281.4914285714,309816.97366666666
2021-10-18,274421.81,2472.2685585585587,111,339,3.0267857142857144,112,312905.14714285714,310379.67066666664
2021-10-19,398517.52,3377.267118644068,118,371,3.091666666666667,120,329116.7642857143,314581.0046666666
2021-10-20,379602.56,2897.729465648855,131,402,3.0454545454545454,132,335551.6142857143,317000.264
2021-10-21,324003.47,2817.421478260869,115,341,2.965217391304348,115,336298.40714285715,319262.7476666667
2021-10-22,238883.74,1990.6978333333332,120,354,2.925619834710744,121,318739.8528571428,318164.7876666666
2021-10-23,349901.95,2611.2085820895522,134,397,2.962686567164179,134,325374.58,320450.3546666667
2021-10-24,300913.97,2760.678623853211,109,324,2.9454545454545453,110,323749.28857142857,319154.4663333333
2021-10-25,418899.79,3298.4235433070867,127,415,3.2170542635658914,129,344389.0,318837.10099999997
2021-10-26,350597.6,2385.0176870748296,147,399,2.695945945945946,148,337543.29714285716,322250.837
2021-10-27,215481.11,2221.454742268041,97,288,2.938775510204082,98,314097.3757142857,318994.31433333334
2021-10-28,529505.33,3626.748835616438,146,466,3.1700680272108843,147,343454.7842857143,322911.7683333333
2021-10-29,353717.93,2852.563951612903,124,362,2.9193548387096775,124,359859.6685714285,326790.8503333333
2021-10-30,377358.16,2695.4154285714285,140,420,2.978723404255319,141,363781.9842857143,331512.1653333333
2021-10-31,278753.33999999997,2284.8634426229505,122,370,3.008130081300813,123,360616.18,333772.66166666674
2021-11-01,314285.69,2380.952196969697,132,420,3.088235294117647,136,345671.3085714285,333679.33033333335
2021-11-02,302059.27,2397.2957936507937,126,386,3.0634920634920637,126,338737.2614285714,329010.0296666667
2021-11-03,340800.7,2641.8658914728685,129,387,2.9097744360902253,133,356640.06,329667.78066666663
2021-11-04,258060.6,2115.250819672131,122,363,2.951219512195122,123,317862.2414285714,326958.17966666666
2021-11-05,396404.51,2791.5810563380282,142,429,3.0,143,323960.3242857143,324815.1393333333
2021-11-06,301135.58,2641.5401754385966,114,365,3.1739130434782608,115,313071.3842857143,326008.96133333334
2021-11-07,344338.81,2608.6273484848484,132,393,2.977272727272727,132,322440.73714285716,326165.85966666666
2021-11-08,339755.36,2535.4877611940296,134,416,3.0588235294117645,136,326079.2614285714,329378.54366666666
2021-11-09,219423.62,2172.5110891089107,101,306,2.9423076923076925,104,314274.16857142857,328293.0953333333
2021-11-10,339314.6,2781.2672131147538,122,347,2.8442622950819674,122,314061.8685714286,328735.0413333333
2021-11-11,297343.69,2378.74952,125,397,3.1507936507936507,126,319673.7385714286,329145.291
2021-11-12,300661.41,2102.5273426573426,143,428,2.9517241379310346,145,305996.15285714285,328015.38433333335
2021-11-13,294550.61,2356.40488,125,388,3.0793650793650795,126,305055.4428571428,327207.874
2021-11-14,342189.69,2612.135038167939,131,385,2.9389312977099236,131,304748.4257142857,326554.40966666664
2021-11-15,332857.25,3170.0690476190475,105,339,3.1682242990654204,107,303762.98142857145,327534.35599999997
2021-11-16,391355.23,3081.537244094488,127,384,3.0236220472440944,127,328324.64,330169.83
2021-11-17,299351.52999999997,2433.7522764227638,123,371,2.9919354838709675,124,322615.63,331000.82066666667
2021-11-18,209114.62,2091.1462,100,307,3.0098039215686274,102,310011.4771428571,324687.3906666667
2021-11-19,277309.69,2330.3335294117646,119,361,2.9834710743801653,121,306675.5171428571,321277.6283333333
2021-11-20,281155.45,2213.822440944882,127,390,3.0708661417322833,127,304761.92285714287,319849.3609999999
2021-11-21,241825.95,1904.1413385826772,127,373,2.9140625,128,290424.2457142857,319947.4346666667
2021-11-22,354918.66,2648.6467164179103,134,412,3.0294117647058822,136,293575.8757142857,320114.6583333333
2021-11-23,304676.77999999997,2418.069682539682,126,398,3.109375,128,281193.24,320240.08533333335
2021-11-24,334839.1,2132.7331210191082,157,460,2.893081761006289,159,286262.89285714284,317438.0623333333
2021-11-25,267719.43,2108.027007874016,127,362,2.806201550387597,129,294635.00857142854,314675.45666666667
2021-11-26,247127.93,2076.705294117647,119,348,2.9243697478991595,119,290323.32857142854,315730.3506666667
2021-11-27,289369.72,2175.7121804511276,133,378,2.8208955223880596,134,291496.7957142857,307725.83033333335
2021-11-28,303468.62,2571.767966101695,118,340,2.857142857142857,119,300302.89142857137,306050.85333333333
2021-11-29,270703.99,2274.823445378151,119,361,3.0083333333333333,120,288272.22428571427,302495.7143333333
2021-11-30,323902.64,2768.3986324786324,117,361,3.0083333333333333,120,291018.77571428573,304000.691
2021-12-01,252797.31,1974.978984375,128,380,2.900763358778626,131,279298.51999999996,301951.0783333333
2021-12-02,282858.39,3074.5477173913046,92,306,3.25531914893617,94,281461.22857142857,301311.049
2021-12-03,359219.81,2742.1359541984734,131,405,3.045112781954887,133,297474.3542857143,301925.01933333336
2021-12-04,332693.58,2326.5285314685316,143,433,2.986206896551724,145,303663.4771428571,304412.7853333333
2021-12-05,254510.49,2138.7436134453783,119,369,3.100840336134454,119,296669.45857142855,299682.98466666666
2021-12-06,278930.82,2097.224210526316,133,409,3.0073529411764706,136,297844.72000000003,298942.826
2021-12-07,289743.14999999997,2211.779770992366,131,393,2.977272727272727,132,292964.79285714286,297122.9706666667
2021-12-08,350905.47,2741.448984375,128,397,3.0775193798449614,129,306980.2442857143,297494.64099999995
2021-12-09,287284.33,2520.0379824561405,114,315,2.6923076923076925,117,307612.52142857143,299756.66466666665
2021-12-10,266869.59,2280.936666666667,117,376,3.1864406779661016,118,294419.6328571429,297341.831
2021-12-11,441678.35,3247.634926470588,136,429,3.0642857142857145,140,309988.8857142857,302152.9863333333
2021-12-12,278591.36,2443.783859649123,114,344,2.991304347826087,115,313429.00999999995,301417.31799999997
2021-12-13,367349.66,3309.456396396396,111,351,3.1621621621621623,111,326060.2728571428,303843.953
2021-12-14,374358.58,2673.989857142857,140,428,3.0354609929078014,141,338148.1914285714,304916.24933333334
2021-12-15,268261.81,2017.0060902255639,133,391,2.917910447761194,134,326341.9542857143,302763.068
2021-12-16,342145.72,2426.5653900709217,141,437,3.099290780141844,141,334179.2957142857,301122.751
2021-12-17,280546.81,2527.448738738739,111,321,2.891891891891892,111,336133.1842857143,300495.927
2021-12-18,261649.78,2565.1939215686275,102,308,2.9615384615384617,104,310414.8171428571,302247.099
2021-12-19,283202.48,2097.796148148148,135,398,2.948148148148148,135,311073.5485714286,302443.52533333335
2021-12-20,334662.77,2478.9834814814817,135,403,2.9851851851851854,135,306403.9928571429,304227.1026666667
2021-12-21,240832.19999999998,1957.9853658536583,123,355,2.8629032258064515,124,287328.7957142857,304193.9776666667
2021-12-22,335979.70999999996,2947.190438596491,114,365,3.1196581196581197,117,297002.78142857144,303562.6793333333
2021-12-23,311675.77999999997,2379.204427480916,131,370,2.781954887218045,133,292649.9328571429,303795.9793333333
2021-12-24,293316.06,2793.4862857142857,105,345,3.2857142857142856,105,294474.1114285714,302411.87799999997
2021-12-25,262865.16,2022.0396923076921,130,395,2.992424242424242,132,294647.7371428571,302250.069
2021-12-26,275054.92,2115.8070769230767,130,377,2.877862595419847,131,293483.8,303180.9686666666
2021-12-27,240840.78999999998,2112.6385087719295,114,345,3.026315789473684,114,280080.66,301563.3376666667
2021-12-28,336481.46,2735.6216260162605,123,372,2.976,125,293744.83999999997,302663.7656666666
2021-12-29,346523.93,2625.1812878787878,132,389,2.924812030075188,133,295251.15714285715,305191.097
2021-12-30,328861.4,2763.5411764705887,119,361,3.033613445378151,119,297706.2457142857,305356.389
2021-12-31,310685.33,2505.52685483871,124,384,3.0236220472440944,127,300187.57,307285.98966666666
2022-01-01,179147.49,1773.737524752475,101,274,2.712871287128713,101,288227.90285714285,303828.95966666663
2022-01-02,326934.91,2636.5718548387094,124,391,3.153225806451613,124,295639.33,302752.79633333336
2022-01-03,322775.63,3016.5946728971962,107,310,2.8440366972477062,109,307344.3071428571,302422.198
2022-01-04,321433.37,2491.731550387597,129,393,3.046511627906977,129,305194.58,304652.9606666667
2022-01-05,243293.09,2044.4797478991597,119,358,2.9344262295081966,122,290447.3171428571,303465.03633333335
2022-01-06,288424.01,2326.0000806451612,124,392,3.0866141732283463,127,284670.54714285716,303421.065
2022-01-07,461735.97,3395.117426470588,136,453,3.3065693430656933,137,306249.20999999996,307115.41500000004
2022-01-08,245230.1,2249.8174311926605,109,336,3.0545454545454547,110,315689.58285714284,305713.60733333335
2022-01-09,295075.11,2458.95925,120,363,3.0,121,311138.1828571428,306653.79133333336
2022-01-10,249652.83,1770.5874468085105,141,401,2.8439716312056738,141,300692.0685714286,300252.9406666666
2022-01-11,370072.08999999997,2569.945069444444,144,444,3.0833333333333335,144,307640.4571428571,303302.2983333333
2022-01-12,347758.88,2538.38598540146,137,434,3.1449275362318843,138,322564.1414285715,302649.2723333333
2022-01-13,250653.72,2071.518347107438,121,356,2.918032786885246,122,317168.38571428566,298525.77699999994
2022-01-14,303365.32,2351.669147286822,129,373,2.8692307692307693,130,294544.0071428571,299695.894
2022-01-15,368643.57,3544.649711538462,104,346,3.2641509433962264,106,312174.5028571429,300579.1556666667
2022-01-16,250081.77,2689.0512903225804,93,309,3.3225806451612905,93,305746.8828571429,299563.6543333333
2022-01-17,308745.99,2661.6033620689655,116,318,2.7413793103448274,116,314188.76285714284,301133.528
2022-01-18,339671.2,2497.5823529411764,136,402,2.9558823529411766,136,309845.7785714286,303015.8186666667
2022-01-19,359926.7,2608.164492753623,138,435,3.129496402877698,139,311584.03857142857,303857.9496666667
2022-01-20,381833.27999999997,3208.683025210084,119,383,3.191666666666667,120,330323.97571428574,308557.9856666666
2022-01-21,384609.75,3101.6915322580644,124,388,3.0793650793650795,126,341930.32285714283,310178.98699999996
2022-01-22,420150.2,3231.9246153846157,130,386,2.946564885496183,131,349288.4128571428,313794.80100000004
2022-01-23,335478.43,2867.3370085470083,117,354,3.0256410256410255,117,361487.9357142857,315200.2133333333
2022-01-24,331587.34,2631.645555555556,126,372,2.9291338582677167,127,364750.98571428575,317490.95266666665
2022-01-25,363093.97,2650.320948905109,137,423,3.0875912408759123,137,368097.0957142857,320425.5876666667
2022-01-26,249290.01,2077.41675,120,362,2.9917355371900825,121,352291.8542857142,320707.22833333333
2022-01-27,259861.36,2547.6603921568626,102,302,2.9607843137254903,102,334867.2942857143,318153.225
2022-01-28,351574.07,2458.55993006993,143,445,3.0689655172413794,145,330147.9114285714,318321.563
2022-01-29,288127.91,2134.2808148148147,135,406,2.9635036496350367,137,311287.58428571426,316963.78
2022-01-30,246253.43,2141.3341739130433,115,356,2.991596638655462,119,298541.15571428573,314816.05
2022-01-31,265880.58,2215.6715,120,354,2.95,120,289154.47571428574,317707.153
2022-02-01,326207.7,2836.588695652174,115,358,3.0598290598290596,117,283885.0085714286,317682.9126666666
2022-02-02,311864.54,2455.626299212598,127,362,2.828125,128,292824.2271428571,317319.2096666667
2022-02-03,265082.79,2325.287631578947,114,375,3.260869565217391,115,293570.1457142857,315440.85699999996
2022-02-04,220124.56,1948.0049557522125,113,331,2.9035087719298245,114,274791.6442857143,314668.57266666665
2022-02-05,416390.2,2932.3253521126762,142,437,3.055944055944056,143,293114.8285714286,318934.1123333333
2022-02-06,248050.97999999998,2120.093846153846,117,339,2.8974358974358974,117,293371.6214285714,311811.2793333333
2022-02-07,415510.85,3551.3747863247863,117,359,3.0683760683760686,117,314747.3742857143,317487.3043333333
2022-02-08,224502.58000000002,1986.7484955752213,113,350,3.0973451327433628,113,300218.0714285714,315134.88666666666
2022-02-09,282870.59,2438.5395689655174,116,377,3.194915254237288,118,296076.07857142854,316242.1453333333
2022-02-10,302146.47,2173.715611510791,139,445,3.1785714285714284,140,301370.89,313977.958
2022-02-11,340810.75,2863.955882352941,119,357,2.975,120,318611.77428571426,313746.35366666666
2022-02-12,220709.12,1710.9234108527132,129,376,2.9147286821705425,129,290657.3342857143,312748.20033333334
2022-02-13,303920.52999999997,2202.32268115942,138,397,2.8768115942028984,138,298638.6985714286,312766.7073333334
2022-02-14,345410.11,2741.350079365079,126,374,2.9682539682539684,126,288624.3071428571,311992.25866666663
2022-02-15,381330.64,3050.64512,125,367,2.9126984126984126,126,311028.3157142857,316367.221
2022-02-16,300743.4,2759.11376146789,109,314,2.8807339449541285,109,313581.5742857143,316100.46800000005
2022-02-17,257982.07,2186.2887288135594,118,386,3.2436974789915967,119,307272.3742857143,313377.4969999999
2022-02-18,349783.12,2412.2973793103447,145,418,2.863013698630137,146,308554.1414285715,313039.3776666667
2022-02-19,326679.34,2677.6995081967216,122,363,2.951219512195122,123,323692.7442857143,311200.913
2022-02-20,250903.21,2090.8600833333335,120,338,2.816666666666667,120,316118.84142857144,306744.0283333334
2022-02-21,394961.21,3185.171048387097,124,366,2.9516129032258065,124,323197.57,305904.3953333333
2022-02-22,302368.42,2478.4296721311475,122,359,2.942622950819672,122,311917.2528571429,304800.72833333333
2022-02-23,328515.35,2586.7350393700785,127,380,2.96875,128,315884.67428571434,304698.32866666664
2022-02-24,280494.2,2157.6476923076925,130,387,2.976923076923077,130,319100.6928571429,301945.00299999997
2022-02-25,265558.83,2042.760230769231,130,371,2.83206106870229,131,307068.65142857144,302487.297
2022-02-26,263257.41,2212.2471428571425,119,352,2.909090909090909,121,298008.3757142857,302600.4986666667
2022-02-27,172321.98,1706.1582178217823,101,304,2.980392156862745,102,286782.48571428575,296625.42899999995
2022-02-28,227432.94,2048.9454054054054,111,306,2.7567567567567566,111,262849.8757142857,294602.26333333337
2022-03-01,384509.64999999997,3003.9816406249997,128,392,3.0387596899224807,129,274584.33714285714,299210.80399999995
2022-03-02,238734.87,2112.69796460177,113,325,2.8017241379310347,116,261758.55428571426,298305.947
2022-03-03,319242.26,2638.365785123967,121,351,2.9008264462809916,121,267293.9914285714,298073.7656666667
2022-03-04,313306.64,2506.45312,125,397,3.176,125,274115.10714285716,298121.8356666667
2022-03-05,244465.18,1909.88421875,128,406,3.171875,128,271430.5028571428,297434.58200000005
2022-03-06,389317.85,2612.871476510067,149,449,2.993333333333333,150,302429.9128571428,303074.35833333334
2022-03-07,237078.75999999998,2009.1420338983048,118,363,3.0,121,303807.88714285713,297097.3103333333
2022-03-08,252551.0,1913.2651515151515,132,399,2.9776119402985075,134,284956.65142857144,297247.311
2022-03-09,265424.66,2230.4593277310923,119,357,3.0,119,288769.47857142857,292244.438
2022-03-10,456769.47,3286.1112949640287,139,452,3.2285714285714286,140,308416.2228571428,299986.66766666673
2022-03-11,334586.45,2811.6508403361345,119,368,3.092436974789916,119,311456.1957142857,301710.5296666667
2022-03-12,426937.53,3361.7128346456693,127,396,3.09375,128,337523.67428571434,305870.23166666663
2022-03-13,291168.85,2531.9030434782608,115,370,3.1623931623931623,117,323502.38857142854,304215.5016666667
2022-03-14,379325.85,2789.1606617647058,136,431,3.1691176470588234,136,343823.40142857144,309502.726
2022-03-15,291539.23,2626.4795495495496,111,339,3.0,113,349393.14857142855,309090.016
2022-03-16,367046.05,3219.702192982456,114,350,3.0172413793103448,116,363910.48999999993,309811.214
2022-03-17,298680.65,2389.4452,125,382,3.056,125,341326.3728571428,307056.2143333333
2022-03-18,251060.96,2485.752079207921,101,311,3.049019607843137,102,329394.16000000003,305400.133
2022-03-19,351074.87,2619.9617164179103,134,415,3.074074074074074,135,318556.63714285713,308503.22633333335
2022-03-20,314578.14,2599.8193388429754,121,361,2.9834710743801653,121,321900.8214285714,307329.727
2022-03-21,318304.79,2340.4763970588233,136,416,3.0364963503649633,137,313183.52714285714,307050.57533333334
2022-03-22,372368.1,2778.8664179104476,134,438,3.1739130434782608,138,324730.5085714286,311099.40499999997
2022-03-23,330469.14999999997,2581.7902343749997,128,403,3.1484375,128,319505.23714285716,308949.66966666665
2022-03-24,298520.71,2073.0604861111115,144,442,3.0273972602739727,146,319482.3885714286,308821.41266666667
2022-03-25,369910.95,2568.8260416666667,144,436,2.9659863945578233,147,336460.95857142855,310201.266
2022-03-26,361775.74,2871.2360317460316,126,385,2.9615384615384617,130,337989.6542857143,312910.6506666666
2022-03-27,374739.0,2882.607692307692,130,394,3.0307692307692307,130,346584.0628571428,316549.98966666666
2022-03-28,343138.8,2701.8803149606297,127,385,3.0078125,128,350131.77857142856,319212.7026666666
2022-03-29,228221.16,2194.434230769231,104,305,2.9326923076923075,104,329539.3585714285,321076.00866666663
2022-03-30,302675.27999999997,2292.994545454545,132,401,2.9703703703703703,135,325568.80571428576,323584.08666666667
2022-03-31,198647.53,1576.5676984126983,126,330,2.558139534883721,129,311301.20857142855,317388.6826666667
2022-04-01,285459.75,2643.1458333333335,108,352,3.2,110,299236.7514285714,318946.1786666667
2022-04-02,270153.61,2289.4373728813557,118,339,2.8728813559322033,118,286147.8757142857,317309.8903333333
2022-04-03,343043.58999999997,2722.568174603174,126,374,2.9448818897637796,127,281619.95999999996,318301.1219999999
2022-04-04,257056.12,2178.441694915254,118,363,3.0,121,269322.4342857143,318720.82
2022-04-05,275287.92,2502.6174545454546,110,328,2.954954954954955,111,276046.2571428571,314919.8223333333
2022-04-06,302141.91,2271.743684210526,133,388,2.917293233082707,133,275970.06142857147,317088.594
2022-04-07,314663.95,2365.894360902256,133,409,3.0522388059701493,134,292543.8357142857,319159.0256666666
2022-04-08,278235.1,2076.381343283582,134,367,2.7388059701492535,134,291511.7428571429,319586.0403333333
2022-04-09,197084.48,1824.8562962962965,108,327,3.0,109,281073.2957142857,310929.87399999995
2022-04-10,208893.43,1740.7785833333332,120,336,2.7768595041322315,121,261908.98714285716,306740.10666666663
2022-04-11,409545.14999999997,2925.3224999999998,140,451,3.198581560283688,141,283693.1342857143,306160.3606666667
2022-04-12,286325.7,2045.1835714285714,140,433,3.092857142857143,140,285269.96,305998.92233333335
2022-04-13,394489.59,3155.91672,125,406,3.248,125,298462.48571428575,306504.38033333333
2022-04-14,362691.25,2924.9294354838707,124,373,2.9603174603174605,126,305323.5285714286,308876.11433333333
2022-04-15,347291.41,3073.375309734513,113,358,3.168141592920354,113,315188.71571428573,308217.6263333334
2022-04-16,343899.06,2990.4266086956522,115,362,3.0166666666666666,120,336162.2271428571,309724.9066666666
2022-04-17,199201.49,1972.2919801980197,101,302,2.849056603773585,106,334777.6642857143,307996.2576666667
2022-04-18,287153.73,2261.052992125984,127,369,2.905511811023622,127,317293.1757142857,305865.553
2022-04-19,267641.26,1997.3228358208955,134,391,2.8962962962962964,135,314623.97000000003,304300.9903333333
2022-04-20,316221.61,2749.7531304347826,115,394,3.396551724137931,116,303442.83,304231.551
2022-04-21,373339.04,2666.7074285714284,140,431,3.013986013986014,143,304963.9428571429,304263.9156666667
2022-04-22,323614.75,2652.5799180327867,122,372,3.024390243902439,123,301581.5628571428,304035.43566666666
2022-04-23,346640.77999999997,2511.8897101449274,138,394,2.8345323741007196,139,301973.23714285716,305639.43799999997
2022-04-24,411591.54,3004.317810218978,137,416,3.0364963503649633,137,332314.67285714287,307028.791
2022-04-25,266633.71,1946.2314598540147,137,397,2.8768115942028984,138,329383.2414285714,303857.38999999996
2022-04-26,289514.2,2562.0725663716817,113,344,3.0442477876106193,113,332507.9471428571,301016.56333333335
2022-04-27,281718.65,2309.1692622950823,122,379,3.0813008130081303,123,327578.95285714284,298969.225
2022-04-28,247781.25999999998,2082.1954621848736,119,361,3.0083333333333333,120,309642.1271428572,299621.22833333333
2022-04-29,369229.44,3155.8071794871794,117,356,3.016949152542373,118,316158.5114285714,301839.70033333334
2022-04-30,401647.69,2848.5651773049644,141,416,2.9295774647887325,142,324016.6414285715,308606.3723333333
2022-05-01,336540.52999999997,2649.925433070866,127,383,2.9689922480620154,129,313295.0685714286,310309.065
2022-05-02,403657.27999999997,3281.7665040650404,123,377,3.016,125,332869.8642857143,314759.18733333336
2022-05-03,281616.43,2366.5246218487396,119,366,3.05,120,331741.61142857146,312711.6153333334
2022-05-04,349125.85,2706.401937984496,129,388,3.007751937984496,129,341371.21142857143,315780.6063333333
2022-05-05,267116.39,2283.0460683760684,117,345,2.899159663865546,119,344133.3728571429,315508.222
2022-05-06,347038.82,2496.6821582733814,139,421,3.007142857142857,140,340963.28428571427,317004.7856666667
2022-05-07,232899.11000000002,1924.7860330578515,121,361,2.9834710743801653,121,316856.3442857143,314279.291
2022-05-08,342358.89,3140.9072477064224,109,335,3.0454545454545454,110,317687.53857142857,316416.7506666667
2022-05-09,308553.29,2571.2774166666663,120,341,2.841666666666667,120,304101.25428571424,320132.3776666667
2022-05-10,349903.05,2990.624358974359,117,376,3.213675213675214,117,313856.4857142857,324832.69833333336
2022-05-11,320984.5,2309.2410071942445,139,403,2.8785714285714286,140,309836.2928571428,321880.6766666667
2022-05-12,386743.0,2974.9461538461537,130,418,3.1908396946564888,131,326925.8085714286,325227.92
2022-05-13,293237.19,2846.963009708738,103,331,3.1523809523809523,105,319239.8614285714,321852.83999999997
2022-05-14,262012.9,2543.814563106796,103,302,2.876190476190476,105,323398.9742857143,318496.89499999996
2022-05-15,317439.78,2601.9654098360656,122,396,3.193548387096774,124,319839.10142857145,317501.8406666666
2022-05-16,455457.43,3098.3498639455784,147,455,3.074324324324324,148,340825.40714285715,321220.453
2022-05-17,342496.64,2518.3576470588237,136,401,2.948529411764706,136,339767.34857142856,325996.958
2022-05-18,400874.68,3397.2430508474577,118,376,3.1864406779661016,118,351180.23142857145,329787.6563333333
2022-05-19,344438.96,2777.733548387097,124,371,2.9444444444444446,126,345136.79714285716,332347.5796666667
2022-05-20,303341.84,2369.858125,128,377,2.9224806201550386,129,346580.31857142865,331918.254
2022-05-21,269662.0,2407.6964285714284,112,331,2.955357142857143,112,347673.04714285716,328462.3526666667
2022-05-22,284069.99,2168.4732061068703,131,380,2.900763358778626,131,342905.9342857143,327144.194
2022-05-23,237448.25,2178.4243119266057,109,350,3.2110091743119265,109,311761.7657142858,323504.443
2022-05-24,393108.83,2788.005886524823,141,423,3.0,141,318992.07857142854,322888.3526666667
2022-05-25,303593.33999999997,2617.183965517241,116,333,2.8461538461538463,117,305094.7442857143,324120.34033333336
2022-05-26,329762.97,2842.784224137931,116,367,3.110169491525424,118,302998.17428571434,325461.96599999996
2022-05-27,231586.11,2248.4088349514564,103,306,2.970873786407767,103,292747.3557142857,323790.8813333334
2022-05-28,302430.82,2175.761294964029,139,409,2.9214285714285713,140,297428.6157142857,325612.5333333333
2022-05-29,344455.72,2870.464333333333,120,364,3.0082644628099175,121,306055.14857142855,324786.7426666666
2022-05-30,330561.64,2448.604740740741,135,438,3.1739130434782608,138,319357.0614285714,322417.20766666665
2022-05-31,241231.9,1899.463779527559,127,373,2.937007874015748,127,297660.3571428571,319240.25333333336
2022-06-01,311966.8,2363.3848484848486,132,364,2.757575757575758,132,298856.5657142857,316183.904
2022-06-02,301018.97,2447.308699186992,123,357,2.879032258064516,124,294750.27999999997,316830.65533333336
2022-06-03,304377.46,2056.6044594594596,148,425,2.8523489932885906,149,305149.0442857143,315339.04233333335
2022-06-04,309017.52,2492.0767741935483,124,382,3.056,125,306090.0014285715,316735.7466666667
2022-06-05,265453.29,2106.7721428571426,126,341,2.623076923076923,130,294803.94,314016.229
2022-06-06,330988.15,3093.3471962616823,107,342,3.1666666666666665,108,294864.87,317285.8636666667
2022-06-07,304280.36,2377.1903125,128,380,2.900763358778626,131,303871.7928571428,316016.5793333333
2022-06-08,406815.33,2969.4549635036497,137,437,3.1214285714285714,140,317421.58285714284,319291.98066666664
2022-06-09,358087.91,2387.2527333333333,150,483,3.22,150,325574.28857142857,319564.80933333334
2022-06-10,313426.83,2611.89025,120,355,2.9098360655737703,122,326867.05571428576,319312.887
2022-06-11,237916.59,2265.8722857142857,105,345,3.2242990654205608,107,316709.77999999997,314352.00666666665
2022-06-12,310856.32,2548.00262295082,122,388,3.129032258064516,124,323195.92714285717,314939.311
2022-06-13,346038.2,3035.422807017544,114,342,2.9482758620689653,116,325345.9342857143,317740.1543333333
2022-06-14,234681.77,2005.827094017094,117,330,2.8205128205128207,117,315403.2785714286,314981.55400000006
2022-06-15,257366.6,2144.721666666667,120,352,2.909090909090909,121,294053.46,308378.52633333334
2022-06-16,292639.45,2709.624537037037,108,346,3.1743119266055047,109,284703.68,306716.62
2022-06-17,363346.79,2576.927588652482,141,422,2.9510489510489513,143,291835.10285714286,305465.6903333334
2022-06-18,380465.49,2995.7912598425196,127,366,2.8818897637795278,127,312199.23142857145,306666.5746666666
2022-06-19,184563.11,1708.917685185185,108,309,2.809090909090909,110,294157.34428571427,302707.28366666666
2022-06-20,347261.33,2553.392132352941,136,432,3.130434782608696,138,294332.07714285713,305293.928
2022-06-21,329668.74,2497.4904545454547,132,389,2.924812030075188,133,307901.64428571425,306813.8863333333
2022-06-22,264592.92,2133.813870967742,124,353,2.824,125,308933.97571428574,307718.70866666664
2022-06-23,359884.97,3049.872627118644,118,386,3.1639344262295084,122,318540.47857142857,306611.24666666664
2022-06-24,273324.93,2204.233306451613,124,368,2.9206349206349205,126,305680.21285714285,305602.2996666666
2022-06-25,286457.91,2328.9260975609754,123,367,2.983739837398374,123,292250.5585714286,304158.7976666667
2022-06-26,398179.64,3403.244786324786,117,375,3.1512605042016806,119,322767.2057142857,309711.9153333333
2022-06-27,433117.65,3492.8842741935487,124,381,3.048,125,335032.39428571425,314068.14300000004
2022-06-28,362116.87,2944.0395934959347,123,407,3.256,125,339667.84142857144,314656.848
2022-06-29,336515.1,2511.30671641791,134,366,2.7313432835820897,134,349942.43857142853,314855.29666666663
2022-06-30,371217.85,2595.9290209790206,143,432,3.020979020979021,143,351561.42142857146,319188.1616666667
2022-07-01,357975.49,2575.363237410072,139,380,2.6950354609929077,141,363654.3585714285,320721.7846666667
2022-07-02,292798.96,2546.0779130434785,115,334,2.9043478260869566,115,364560.22285714286,320447.7843333333
2022-07-03,367970.01,3118.389915254237,118,382,3.15702479338843,121,360244.56142857147,322567.536
2022-07-04,326389.82,2417.7023703703703,135,414,3.066666666666667,135,344997.72857142857,323146.6126666666
2022-07-05,322838.85,2646.220081967213,122,349,2.792,125,339386.58285714284,325059.46466666664
2022-07-06,288806.35,2329.0834677419352,124,378,3.0483870967741935,124,332571.04714285716,323653.40466666664
2022-07-07,335934.74,2972.8738053097345,113,355,3.060344827586207,116,327530.60285714286,324708.55066666665
2022-07-08,380280.13,2796.177426470588,136,433,3.1838235294117645,136,330716.98,323824.044
2022-07-09,353345.38,3212.230727272727,110,328,2.981818181818182,110,339366.4685714286,323665.95966666663
2022-07-10,294424.21,2474.1530252100843,119,356,2.9421487603305785,121,328859.9257142857,323032.539
2022-07-11,386211.87,2970.8605384615385,130,413,3.1526717557251906,131,337405.9328571429,327975.71499999997
2022-07-12,394194.33,3153.5546400000003,125,424,3.3125,128,347599.57285714283,330753.64866666665
2022-07-13,287167.61,2433.623813559322,118,374,3.169491525423729,118,347365.46714285715,328791.2956666667
2022-07-14,422725.62,3409.077580645161,124,396,3.168,125,359764.1642857143,335059.42399999994
2022-07-15,279034.89,2197.125118110236,127,365,2.874015748031496,127,345300.5585714286,335781.70033333334
2022-07-16,303831.27,2124.6941958041957,143,431,2.9930555555555554,144,338227.11428571434,336154.761
